,level_0,index,Unnamed: 0,company_name,number_reviews,search_city,star_rating,summary,title,website,how_paid,annual_salary,is_sponsored,time_since_posted,in_city,page,high_paid,is_high_level,ds_in_name,ml_in_name,lab_in_name,analyst_in_name,engineer_in_name,dev_in_name,tech_in_name,rating_cat,expensive_city,analysis,analytics,company,data,experience,health,learning,looking,machine,public,research,scientist,scientists,team,work,analyst_tit,data_tit,developer_tit,engineer_tit,engineering_tit,lead_tit,learning_tit,machine_tit,manager_tit,quantitative_tit,research_tit,science_tit,scientist_tit,senior_tit,software_tit
0,0,3,3,"Vision3 Solutions, Inc",0.0,"Atlanta, GA",,Data Scientist- Big Data*. May write code to automate reports and templates and consolidate data into reports and knowledge. 12 Months Contract*....,Data Scientist- Big Data,"http://www.indeed.com/company/Vision3-Solutions,-Inc/jobs/Data-Scientist-1a8c086f5f6f1294?r=1&fccid=37d33d67f3fba52b",hourly,187200.0,0,1-6 days ago,1,1,1,0,1,0,0,0,0,0,0,no_rating,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,12,12,Centers for Disease Control and Prevention,66.0,"Atlanta, GA",4.5,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",Behavioral Scientist,http://www.indeed.com/rc/clk?jk=a951e9b9e24f7bbb&fccid=3e901f592b439cea,yearly,101553.5,0,7-12 days ago,1,1,0,0,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,19,22,Centers for Disease Control and Prevention,66.0,"Atlanta, GA",4.5,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",Statistician (Health),http://www.indeed.com/rc/clk?jk=866d281cd80097e6&fccid=3e901f592b439cea,yearly,101553.5,0,1-6 days ago,1,2,0,0,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,31,39,Emory University,262.0,"Atlanta, GA",4.3,"Staff Scientists will have leadership responsibilities, and will oversee quality and training of other team members....",Staff Scientist (Goldsmith Lab),http://www.indeed.com/rc/clk?jk=f33d7a31e48bf4c7&fccid=efe5e2d22a1d29e5,yearly,85500.0,0,19-24 days ago,1,3,0,0,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,48,66,Analytic Recruiting,2.0,"Atlanta, GA",4.25,"Experience with Teradata SQL, MS SQL server Data Visualization (e.g., Tableau or other), Access, Excel, Visual Basic,....",Junior Data Scientist,http://www.indeed.com/rc/clk?jk=78b9859975833fda&fccid=3b4e0f2c2deb87d6,yearly,82500.0,0,19-24 days ago,0,5,0,0,1,0,0,0,0,0,0,high_rating,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,84,117,Stackfolio,0.0,"Atlanta, GA",,A competitive full-time salary as well as a great options package that will only be available to this early batch of hires....,Lead Data Scientist,http://www.indeed.com/company/Stackfolio/jobs/Lead-Data-Scientist-be3a7444db34e9a3?r=1&fccid=5a5990c5dca07ad0,yearly,80000.0,0,more than 30 days ago,1,8,0,1,1,0,0,0,0,0,0,no_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6,6,115,168,Analytic Recruiting,2.0,"Atlanta, GA",4.25,"Senior Data Scientist and Analytics Lead with strong proficiency with Python, R, and SQL and prior experience with statistical modeling, data mining and machine...",Senior Data Scientist,http://www.indeed.com/rc/clk?jk=d67b0f93e14af031&fccid=3b4e0f2c2deb87d6,yearly,112500.0,0,more than 30 days ago,1,12,1,1,1,0,0,0,0,0,0,high_rating,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,7,133,191,Analytic Recruiting,2.0,"Atlanta, GA",4.25,"Supply Chain, SAS, R, Predictive Modeling, Predictive Analytics, SQL. Data Scientist, Supply Chain sought by Fortune 500 company to be part of a leading-edge...",Data Scientist - Supply Chain,http://www.indeed.com/rc/clk?jk=10302f159effc3d1&fccid=3b4e0f2c2deb87d6,yearly,107500.0,0,more than 30 days ago,1,13,1,0,1,0,0,0,0,0,0,high_rating,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,8,154,222,SearchBankingJobs,0.0,"Atlanta, GA",,"Lead the review and care of relevant model and model validation documentation, complete in depth analysis on large data sets, and formulate analysis and reports...",Lead Quantitative Analyst,http://www.indeed.com/rc/clk?jk=7fad02838ce4dbb3&fccid=2bb3537b276c1f70,yearly,177500.0,0,more than 30 days ago,1,15,1,1,0,0,0,1,0,0,0,no_rating,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,9,162,235,Georgia Department of Public Health,29.0,"Atlanta, GA",3.6,"Under broad supervision, assists technicians and laboratory scientists with data or specimen collection and laboratory procedures....",Laboratory Aide 3,http://www.indeed.com/cmp/Georgia-Department-of-Public-Health/jobs/Laboratory-Aide-78688cd82bfd50aa?r=1&fccid=8f83b455df0b0575,yearly,24000.0,0,25-30 days ago,1,16,0,0,0,0,1,0,0,0,0,low_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,182,265,Emory University,262.0,"Atlanta, GA",4.3,"Essential Responsibilities include developing software algorithms and tools for analysis and interpretation of medical image data, developing and implementing...","Scientist, Med Imag Analysis",http://www.indeed.com/rc/clk?jk=dec6fc4e72dada5a&fccid=efe5e2d22a1d29e5,yearly,69900.0,0,more than 30 days ago,1,18,0,0,0,0,0,0,0,0,0,high_rating,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,11,193,280,Synergy Search Group,197.0,"Atlanta, GA",3.5,"Duties will include data conversion from multiple systems into analytical software such as ACL, using data analytical techniques to validate the integrity of...",Audit Snr (Banking) - Data Analysis 60K-80K,http://www.indeed.com/rc/clk?jk=7b57728367808f80&fccid=480b26f4cfd2c46f,yearly,80000.0,0,19-24 days ago,1,19,0,0,0,0,0,0,0,0,0,low_rating,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,216,318,CSTE,0.0,"Atlanta, GA",,"For more than six decades, the Council of State and Territorial Epidemiologists (CSTE) and the Centers for Disease Control and Prevention (CDC) have worked...",Associate Research Analyst,http://www.indeed.com/rc/clk?jk=058ae66f086ee6ae&fccid=67e22e48a1bc4f0c,yearly,51706.0,0,19-24 days ago,1,22,0,0,0,0,0,1,0,0,0,no_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,13,218,320,DeKalb Workforce Development,10.0,"Atlanta, GA",3.5," Notify Project Manager and Project Specialist when allocated project hours have been reached. With our professional staff of engineers, scientists, surveyors,...",Engineering Technician,http://www.indeed.com/rc/clk?jk=f2169a3761addd6b&fccid=aad942575b1263f7,hourly,32240.0,0,more than 30 days ago,0,22,0,0,0,0,0,0,1,0,1,low_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,14,245,377,Klein Management Systems,0.0,"Atlanta, GA",,"Client is looking for Recruiters who have placed Font-end, Back -end, services, UI/UX designers, and Data Applied Scientists ***....",Recruiter III (Software/IT),http://www.indeed.com/rc/clk?jk=ff3b475ab3167bb6&fccid=87a800a7ae346e84,hourly,118560.0,0,19-24 days ago,1,26,1,0,0,0,0,0,0,0,0,no_rating,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,247,379,Interesse International Inc,0.0,"Atlanta, GA",,"Estimate numerical data; Must see through the data and analyze data to find conclusion; Must look at the numbers, trends, and data and come to new conclusions...",Market Research & Sales Analyst,http://www.indeed.com/rc/clk?jk=0f6dd4201c0c7ca1&fccid=228dc95d737dcaf3,yearly,65000.0,0,more than 30 days ago,1,26,0,0,0,0,0,1,0,0,0,no_rating,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,16,308,2992,Central Intelligence Agency,84.0,"Washington, DC",4.40000025,"If you have experience in data analytics, computer science, mathematics, statistics, economics, operations research, computational social science, quantitative...",Data Scientist,http://www.indeed.com/rc/clk?jk=e4e8022e8be41b6f&fccid=e9870e3159e9c6ac,yearly,111319.0,0,in the last day,1,1,1,0,1,0,0,0,0,0,0,high_rating,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,17,326,3013,Federal Bureau of Investigation,184.0,"Washington, DC",4.5,Computer Scientist GS-13. Act as the liaison between the team writing business requirements and the software development team to ensure that those requirements...,Computer Scientist GS 13 (Ext),http://www.indeed.com/rc/clk?jk=d843a64fa3525d74&fccid=eec39b1463512d08,yearly,105969.5,0,7-12 days ago,1,2,1,0,0,0,0,0,0,0,0,high_rating,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,18,329,3016,Spectrum Careers,0.0,"Washington, DC",,"Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our...",Data Scientist,http://www.indeed.com/cmp/Spectrum-Careers/jobs/Data-Scientist-5f80893ef7cff78b?r=1&fccid=22b1106176875c35,yearly,130000.0,0,1-6 days ago,1,2,1,0,1,0,0,0,0,0,0,no_rating,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,19,362,3069,Jobspring Partners,14.0,"Washington, DC",3.25,"Experience in Mathematical modeling, Statistics and Machine Learning Techniques. A leading healthcare startup is looking to bring on a Senior Data Scientist to...",Data Scientist,http://www.indeed.com/rc/clk?jk=85a66be4e87cc768&fccid=4a2d2fbadf14d480,yearly,157500.0,0,7-12 days ago,1,6,1,0,1,0,0,0,0,0,0,low_rating,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,20,364,3071,Analytic Recruiting,2.0,"Washington, DC",4.25,The Statistician or Biostatistician will lead statistical analysis and R programming to support client engagements....,Statistician,http://www.indeed.com/rc/clk?jk=105c78bc7d695e95&fccid=3b4e0f2c2deb87d6,yearly,112500.0,0,1-6 days ago,1,6,1,0,0,0,0,0,0,0,0,high_rating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,367,3074,Analytic Recruiting,2.0,"Washington, DC",4.25,"Knowledge of predictive and prescriptive analytics, data mining and machine learning (Python and R). Experience with Teradata SQL, MS SQL server and Data...",Data Analyst – Junior Data Scientist,http://www.indeed.com/rc/clk?jk=412c06727489500e&fccid=3b4e0f2c2deb87d6,yearly,77500.0,0,19-24 days ago,1,6,0,0,1,0,0,1,0,0,0,high_rating,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
22,22,372,3084,Selby Jennings,0.0,"Washington, DC",,Associate Data Scientist. Work with experienced data scientists and learn an industry that is always growing in a laid back environment....,Associate Data Science,http://www.indeed.com/rc/clk?jk=be8c72873ae03efa&fccid=e46dcf251ad893cd,yearly,137500.0,0,more than 30 days ago,1,7,1,0,1,0,0,0,0,0,0,no_rating,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,23,376,3088,Dept of Forensic Sciences,0.0,"Washington, DC",,Updates and keeps informed of the current literature and precedence relevant to the forensic scientific fields and shares the same information to the immediate...,Forensic Scientist III (Crime Scene / Crime Scene Analyst),http://www.indeed.com/rc/clk?jk=c74fb95508795b90&fccid=319b81df922dc86b,yearly,100306.5,0,1-6 days ago,1,7,0,0,0,0,0,1,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,24,389,3106,Central Intelligence Agency,84.0,"Washington, DC",4.40000025,"The CIA has ongoing requirements for entry-level and experienced Computer Scientists, Software Engineers and Web Designers and Publishers....",Applications Developer,http://www.indeed.com/rc/clk?jk=cd09d67b4172f59b&fccid=e9870e3159e9c6ac,yearly,86213.0,0,1-6 days ago,1,8,0,0,0,0,0,0,0,1,0,high_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,25,435,3177,Centers for Disease Control and Prevention,66.0,"Washington, DC",4.5,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",Health Scientist,http://www.indeed.com/rc/clk?jk=3b63220ce50d47e6&fccid=3e901f592b439cea,yearly,117437.5,0,13-18 days ago,1,13,1,0,0,0,0,0,0,0,0,high_rating,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,26,436,3178,Federal Aviation Administration,512.0,"Washington, DC",4.34999975,The primary requirement of operations research work is competence in the rigorous methods of scientific inquiry and analysis rather than in the subject matter...,Operations Research Analyst,http://www.indeed.com/rc/clk?jk=fe3a0b3d1c5d425e&fccid=5b0288fa591ac208,yearly,98670.5,0,1-6 days ago,1,13,0,0,0,0,0,1,0,0,0,high_rating,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,27,472,3249,Selby Jennings,0.0,"Washington, DC",,"A Top Tier Investment Bank is looking for an experienced risk quant to join their Global Analytics team. If you are interested, please apply below with an...",Senior Quantitative Analyst - Credit Risk,http://www.indeed.com/rc/clk?jk=fb315f908964268e&fccid=e46dcf251ad893cd,yearly,120000.0,0,1-6 days ago,1,18,1,1,0,0,0,1,0,0,0,no_rating,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,28,513,3309,All-In Analytics,0.0,"Washington, DC",,"Market Risk Data Scientist. Base Salary - $80,000 to $95,000 + Bonus. SAS, SQL, Credit Risk Loan Portfolio Management, Investments, Capital Markets, Mortgage...",Market Risk Data Scientist,http://www.indeed.com/rc/clk?jk=7e6ae8cdd766489b&fccid=3e88714d858f0a69,yearly,90000.0,0,25-30 days ago,1,22,0,0,1,0,0,0,0,0,0,no_rating,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,29,584,3431,Dept of Forensic Sciences,0.0,"Washington, DC",,"As such, incumbents of this position shall be subject to criminal background checks, background investigations, and mandatory drug and alcohol testing, as...",Forensic Scientist II (Fingerprint Analyst),http://www.indeed.com/rc/clk?jk=79490d787b1c92fa&fccid=319b81df922dc86b,yearly,86711.0,0,13-18 days ago,1,30,0,0,0,0,0,1,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,30,591,3443,National Security Agency,80.0,"Washington, DC",4.40000025,"Designing/implementing machine learning, data mining, advanced analytical algorithms, programming, data science, advanced statistical analysis, artificial...",Data Scientist,http://www.indeed.com/rc/clk?jk=8a8b3e0eae6f623b&fccid=e8f18ca6180ec8da,yearly,91581.5,0,more than 30 days ago,0,31,0,0,1,0,0,0,0,0,0,high_rating,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,31,640,3517,Central Intelligence Agency,84.0,"Washington, DC",4.40000025,"Together with OSE's geospatial analysts, cyber specialists, librarians, and data scientists, the challenge is to identify trends, patterns, and relationships...",Open Source Officer,http://www.indeed.com/rc/clk?jk=0c233a9dd29d6cd5&fccid=e9870e3159e9c6ac,yearly,76169.5,0,7-12 days ago,1,36,0,0,0,0,0,0,0,0,0,high_rating,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,658,3541,All-In Analytics,0.0,"Washington, DC",,"Lead Market Risk Data Scientist. Base Salary - $100,000 to $125,000 + Bonus. SAS, SQL, Credit Risk, Financial Modeling, Finance, Risk K.P.I.s, Loan Portfolio...",Lead Market Risk Data Scientist,http://www.indeed.com/rc/clk?jk=acd1121bd19817e0&fccid=3e88714d858f0a69,yearly,112500.0,0,25-30 days ago,1,37,1,1,1,0,0,0,0,0,0,no_rating,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
33,33,672,3564,Dept of Forensic Sciences,0.0,"Washington, DC",,"And knowledge, skill and ability to maintain research methods and techniques, keep informed of current literature and precedence relevant to the forensic...",Forensic Scientist (Crime Scene),http://www.indeed.com/rc/clk?jk=71b12cd10bed4d44&fccid=319b81df922dc86b,yearly,70383.0,0,7-12 days ago,1,39,0,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,34,687,3584,The Wallach Search Group,0.0,"Washington, DC",,We are seeking a Project Delivery Specialist – Data Scientist/Data Analytics to work with the Risk Analytics team.*....,Project Delivery Specialist,http://www.indeed.com/cmp/Ed-Wallach-Search-Group/jobs/Project-Delivery-Specialist-76f4bbd801a32d28?r=1&fccid=b45c9401008db2d3,yearly,150000.0,0,1-6 days ago,1,40,1,0,0,0,0,0,0,0,0,no_rating,1,0,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,736,3674,TULKORP.,0.0,"Washington, DC",,"At least 12 years of relevant work experience with Bachelor's Degree, Master's Degree and some relevant post Master's Degree course work (may substitute 7 yrs...",Computer Vision Scientist 2,http://www.indeed.com/cmp/TULKORP./jobs/Computer-Vision-Scientist-3fcc51ede3a79c8b?r=1&fccid=8fe1afbd60e280fe,yearly,135000.0,0,more than 30 days ago,0,46,1,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,36,753,3701,Piper Clinical Solutions,0.0,"Washington, DC",,"Piper Clinical Solutions*. In Bethesda, MD to work for a scientific agency supporting immunology studies. Is currently seeking a *Bioinformatics Scientist*....",Bioinformatics Scientist,http://www.indeed.com/company/Piper-Clinical-Solutions/jobs/Bioinformatic-Scientist-3e3d6b0a712d8880?r=1&fccid=955bef78606c1fa9,yearly,130000.0,0,19-24 days ago,0,48,1,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,37,763,3716,Selby Jennings,0.0,"Washington, DC",,Small Software Engineering and analytics firm is looking for experienced data scientists to join a highly data driven team....,Data Scientist,http://www.indeed.com/rc/clk?jk=6138be2832646d68&fccid=e46dcf251ad893cd,yearly,150000.0,0,more than 30 days ago,0,49,1,0,1,0,0,0,0,0,0,no_rating,1,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,38,775,3735,"Metron, Inc.",0.0,"Washington, DC",,"Specifically the person will provide recommendations on study plans and issues to be examined, provide assistance on modeling techniques, data analytics, and...",Operations Research Analyst with Security Clearance,http://www.indeed.com/rc/clk?jk=18cba95e6ff14e1a&fccid=3ac3dd7bd89e34c1,yearly,85000.0,0,19-24 days ago,0,50,0,0,0,0,0,1,0,0,0,no_rating,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,39,803,3778,Prince George's Community College,60.0,"Washington, DC",4.40000025,"Work schedule is subject to change based on department needs. Under general supervision, responsible for supporting the Office of Planning, Assessment, and...","Research Analyst, Institutional Research and Reporting",http://www.indeed.com/rc/clk?jk=8cd2b96058a3850b&fccid=ad41964b644ff219,yearly,63863.0,0,more than 30 days ago,0,53,0,0,0,0,0,1,0,0,0,high_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
40,40,822,3807,"Tygart Technology, Inc.",0.0,"Washington, DC",,"Skilled in relational databases, SQL, big data analytics and technologies, to include Hadoop-based data mining frameworks....",Data Scientist,http://www.indeed.com/rc/clk?jk=af9effa02139e383&fccid=2605bcb50a13285c,yearly,140000.0,0,more than 30 days ago,1,55,1,0,1,0,0,0,0,0,0,no_rating,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,41,839,3835,Workbridge Associates,26.0,"Washington, DC",3.5,"On a day-to-day basis this candidate will be interacting with Doctors, Scientists, and Clinicians to integrate data into reports utilized by this group to treat...",Data Engineer,http://www.indeed.com/rc/clk?jk=4b9bb0242347e69d&fccid=a6920e0a635e5c4e,hourly,93600.0,0,25-30 days ago,0,57,0,0,0,0,0,0,1,0,0,low_rating,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,42,852,3853,"Total Environmental Concepts, Inc.",0.0,"Washington, DC",,Performs limited data review and analysis. Works under supervision when performing all but routine field tasks related to the project....,Environmental Technician/Scientist - Entry Level,"http://www.indeed.com/cmp/Total-Environmental-Concepts,-Inc./jobs/Environmental-Technician-Scientist-109f6365b771e496?r=1&fccid=d0d8b3013b1a0199",yearly,42000.0,0,more than 30 days ago,0,58,0,0,0,0,0,0,0,0,1,no_rating,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,43,855,3862,Oak Ridge Associated Universities,16.0,"Washington, DC",3.6,"The office is responsible for managing EPA’s Board of Scientific Counselors, a federal advisory committee that provides advice to ORD on scientific and...",Marketing Coordinator at EPA,http://www.indeed.com/rc/clk?jk=2ef9ca5f231935d1&fccid=9ee66ada40315e6d,hourly,45344.0,0,13-18 days ago,1,59,0,0,0,0,0,0,0,0,0,low_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,911,3972,Agensys Corporation,12.0,"Washington, DC",3.5,"Assist and research data quality issues with the IT systems. Working with other team members, make recommendation to add or augment additional data attributes....",Research Analyst with Security Clearance,http://www.indeed.com/rc/clk?jk=684f471af5f53ebb&fccid=0ac9dd8cc0f1b4d9,yearly,65000.0,0,7-12 days ago,1,66,0,0,0,0,0,1,0,0,0,low_rating,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,45,918,3984,"Sirnaomics,Inc",0.0,"Washington, DC",,Possession of a Bachelor& equal Degree or higher in Biochemistry or related discipline from an accredited college or university according to the Council for...,Biochemistry Lab Assistant,"http://www.indeed.com/cmp/sirnaomics,inc/jobs/Biochemistry-Lab-Assistant-f585752be875f024?r=1&fccid=75f01b0967ac2812",yearly,32000.0,0,19-24 days ago,0,67,0,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,922,3988,National Security Agency,80.0,"Washington, DC",4.40000025,"Designing/implementing machine learning, data mining, advanced analytical algorithms, programming, data science, advanced statistical analysis, artificial...",Data Scientist - Experienced,http://www.indeed.com/rc/clk?jk=3913d044f752e143&fccid=e8f18ca6180ec8da,yearly,116850.0,0,more than 30 days ago,0,67,1,0,1,0,0,0,0,0,0,high_rating,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47,47,951,4033,Cardinal Consulting Group,0.0,"Washington, DC",,"Data architecture definition, data mining, scraping and integration, automation, quantitative/predictive analytics, and data visualization....",Data Architect,http://www.indeed.com/cmp/Cardinal-Consulting-Group/jobs/Data-Architect-6ee5465cd51fae40?r=1&fccid=0a4a65c253b73fb7,yearly,65000.0,0,more than 30 days ago,1,70,0,0,0,0,0,0,0,0,0,no_rating,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,954,4041,Prince William County Government,8.0,"Washington, DC",3.4,"Thorough knowledge of scientific techniques in wetlands delineation, water quality preservation and tree identification;...",Environmental Engineer,http://www.indeed.com/rc/clk?jk=afe990e0ed1b449b&fccid=d88149f2e8fe8df8,yearly,74539.0,0,in the last day,0,71,0,0,0,0,0,0,1,0,0,low_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,49,958,4045,Workbridge Associates,26.0,"Washington, DC",3.5,A software product company specializing in predictive analytics is looking for a senior data scientist to join their growing team....,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=0718075823f85156&fccid=a6920e0a635e5c4e,yearly,115000.0,0,25-30 days ago,0,71,1,1,1,0,0,0,0,0,0,low_rating,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
50,50,967,4059,Tuberous Sclerosis Alliance,0.0,"Washington, DC",,"Reporting to the Chief Scientific Officer (CSO), the Science Project Coordinator (SPC) will ensure that TS Alliance scientific projects and collaborations...",Science Project Coordinator,http://www.indeed.com/cmp/Tuberous-Sclerosis-Alliance/jobs/Science-Project-Coordinator-80b615884dc183dd?r=1&fccid=7b7cd694f27e8985,yearly,55000.0,0,7-12 days ago,0,72,0,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,51,995,4102,"Microbac Laboratories, Inc.",0.0,"Washington, DC",,Accurately record data and observations. This is an entry level laboratory position that requires a degree in an applied science....,Associate Scientist - Virology/Molecular Biology,http://www.indeed.com/rc/clk?jk=126d5e4aa531da0d&fccid=1c2909409f58b2b8,yearly,33000.0,0,more than 30 days ago,0,75,0,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,52,1026,4148,American University,126.0,"Washington, DC",4.3,"1 to 2 years of experience in prospect research or similar roles involving Internet-based research, financial analysis, data mining, or data management....",Part-time Research Analyst (7182),http://www.indeed.com/rc/clk?jk=f8040b67f3445b82&fccid=5e764e22085b3434,hourly,33280.0,0,25-30 days ago,1,78,0,0,0,0,0,1,0,0,0,high_rating,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
